Vehicle_ID,Customer_ID,Registration_Number,RTO,Make,Model,Vehicle_Type,Fuel_Type,Engine_CC,Manufacturing_Year,Vehicle_First_Registration_Date,Vehicle_Age,IDV
VEH10870,CUST10682,JK02BR5753,JK02,Tata,Tiago,Hatchback,Petrol,1199,2025,2026-03-17,1,708394
VEH10871,CUST10683,JK11QK8660,JK11,Mahindra,Bolero,SUV,Diesel,1493,2018,2019-07-21,8,316824
VEH10872,CUST10684,JK02LL5412,JK02,Tata,Harrier,SUV,Diesel,1956,2021,2022-06-19,5,703887
VEH10873,CUST10685,JK02EK2955,JK02,Toyota,Glanza,Hatchback,Petrol,1197,2025,2026-06-22,1,695913
VEH10874,CUST10685,JK02DC6286,JK02,Maruti Suzuki,Brezza,SUV,CNG,1462,2023,2024-02-09,3,839048
VEH10875,CUST10686,JK02IT6873,JK02,Hyundai,Verna,Sedan,Petrol,1497,2015,2015-08-31,11,323275
VEH10876,CUST10687,JK02KL9536,JK02,Maruti Suzuki,Swift,Hatchback,Petrol,1197,2017,2018-04-23,9,165797
VEH10877,CUST10688,JK02JG2745,JK02,Maruti Suzuki,Brezza,SUV,CNG,1462,2024,2024-10-29,2,588819
VEH10878,CUST10689,JK02YA4304,JK02,Tata,Tiago,Hatchback,Petrol,1199,2024,2025-02-21,2,574982
VEH10879,CUST10690,JK02WS8415,JK02,Kia,Sonet,SUV,Petrol,1197,2025,2025-07-22,1,1149569
VEH10880,CUST10691,JK04XN7737,JK04,Honda,City,Sedan,Petrol,1498,2025,2026-01-16,1,1416819
VEH10881,CUST10692,JK02FZ5554,JK02,Tata,Harrier,SUV,Diesel,1956,2018,2019-03-17,8,808012
VEH10882,CUST10693,JK08PW8978,JK08,Kia,Sonet,SUV,Diesel,1197,2024,2024-07-28,2,651868
VEH10883,CUST10694,JK02NH1692,JK02,Hyundai,i20,Hatchback,Petrol,1197,2022,2023-01-04,4,394105
VEH10884,CUST10695,JK02OM4649,JK02,Renault,Kwid,Hatchback,Petrol,999,2020,2021-04-22,6,168113
VEH10885,CUST10695,JK02AS5111,JK02,Tata,Tiago,Hatchback,Petrol,1199,2023,2023-12-20,3,348038
VEH10886,CUST10695,JK02IH1287,JK02,Maruti Suzuki,Baleno,Hatchback,Petrol,1197,2022,2022-05-25,4,330315
VEH10887,CUST10696,JK02MN8541,JK02,Hyundai,Verna,Sedan,Petrol,1497,2023,2024-05-05,3,608953
VEH10888,CUST10697,JK11ZR3604,JK11,Hyundai,i20,Hatchback,Petrol,1197,2024,2024-11-22,2,729968
VEH10889,CUST10698,JK02CK5009,JK02,Toyota,Fortuner,SUV,Diesel,2755,2020,2020-11-11,6,2030598
VEH10890,CUST10699,JK12EK8873,JK12,Maruti Suzuki,WagonR,Hatchback,CNG,1197,2023,2023-10-27,3,315636
VEH10891,CUST10700,JK02VF2416,JK02,Hyundai,Venue,SUV,Diesel,1197,2022,2022-11-11,4,760293
VEH10892,CUST10701,JK02XV6568,JK02,Maruti Suzuki,Baleno,Hatchback,Petrol,1197,2021,2022-04-26,5,360207
VEH10893,CUST10702,JK02SF8762,JK02,Maruti Suzuki,Brezza,SUV,Petrol,1462,2024,2025-08-09,2,623544
VEH10894,CUST10702,JK02MV1927,JK02,Toyota,Innova Hycross,MPV,Hybrid,1987,2025,2025-11-27,1,1969162
VEH10895,CUST10703,JK08ZP5251,JK08,Tata,Tiago,Hatchback,CNG,1199,2025,2026-04-25,1,522376
VEH10896,CUST10704,JK08VT8582,JK08,Hyundai,Creta,SUV,Diesel,1497,2021,2021-07-22,5,709057
VEH10897,CUST10705,JK02JZ7399,JK02,Tata,Altroz,Hatchback,Diesel,1199,2024,2025-05-23,2,710893
VEH10898,CUST10706,JK02WY8847,JK02,Hyundai,Creta,SUV,Diesel,1497,2022,2023-01-05,4,968610
VEH10899,CUST10707,JK02QI2445,JK02,Maruti Suzuki,Swift,Hatchback,CNG,1197,2021,2021-11-22,5,371878
VEH10900,CUST10708,JK02VA9002,JK02,Maruti Suzuki,Baleno,Hatchback,Petrol,1197,2025,2026-05-14,1,477773
VEH10901,CUST10708,JK02FU3358,JK02,Maruti Suzuki,Baleno,Hatchback,CNG,1197,2022,2023-01-30,4,522226
VEH10902,CUST10709,JK06RP8440,JK06,Honda,Amaze,Sedan,Petrol,1199,2014,2014-10-01,12,205145
VEH10903,CUST10710,JK02WU4691,JK02,Hyundai,Verna,Sedan,Petrol,1497,2010,2010-10-09,16,203478
VEH10904,CUST10711,JK02TV4572,JK02,Hyundai,Creta,SUV,Petrol,1497,2025,2026-04-30,1,1372275
VEH10905,CUST10711,JK02LX6856,JK02,Kia,Sonet,SUV,Petrol,1197,2024,2024-10-18,2,993336
VEH10906,CUST10712,JK02BJ9341,JK02,Kia,Sonet,SUV,Petrol,1197,2021,2021-07-12,5,511778
VEH10907,CUST10713,JK02XC3496,JK02,Honda,Elevate,SUV,Petrol,1498,2014,2015-05-10,12,327023
VEH10908,CUST10713,JK02CQ7447,JK02,Hyundai,Verna,Sedan,Petrol,1497,2017,2017-10-28,9,423326
VEH10909,CUST10714,JK02QN3328,JK02,Toyota,Glanza,Hatchback,CNG,1197,2024,2025-04-12,2,629803
VEH10910,CUST10715,JK02ZO5807,JK02,Maruti Suzuki,Brezza,SUV,CNG,1462,2025,2025-11-29,1,727874
VEH10911,CUST10716,JK02YP8860,JK02,Maruti Suzuki,Baleno,Hatchback,Petrol,1197,2024,2025-07-21,2,449922
VEH10912,CUST10716,JK02JS3624,JK02,Maruti Suzuki,Brezza,SUV,CNG,1462,2020,2021-03-07,6,370094
VEH10913,CUST10717,JK04SD2453,JK04,Hyundai,Venue,SUV,Diesel,1197,2023,2024-05-26,3,961620
VEH10914,CUST10718,JK04EC7108,JK04,Kia,Seltos,SUV,Petrol,1497,2025,2025-10-29,1,1621607
VEH10915,CUST10719,JK02XH7296,JK02,Maruti Suzuki,Brezza,SUV,Petrol,1462,2016,2017-06-26,10,270309
VEH10916,CUST10719,JK02OQ8979,JK02,Maruti Suzuki,WagonR,Hatchback,Petrol,1197,2023,2024-05-08,3,407197
VEH10917,CUST10720,JK02XB2540,JK02,Maruti Suzuki,Baleno,Hatchback,CNG,1197,2022,2023-07-30,4,331105
VEH10918,CUST10721,JK02RK1959,JK02,Mahindra,Thar,SUV,Petrol,2184,2019,2020-03-09,7,771082
VEH10919,CUST10722,JK08TD3054,JK08,Hyundai,Creta,SUV,Petrol,1497,2021,2022-04-13,5,555529
VEH10920,CUST10723,JK08LW6699,JK08,Maruti Suzuki,Baleno,Hatchback,CNG,1197,2012,2013-09-21,14,217678
VEH10921,CUST10724,JK19KL3017,JK19,Maruti Suzuki,Baleno,Hatchback,CNG,1197,2020,2021-02-10,6,243392
VEH10922,CUST10724,JK19TX5552,JK19,Maruti Suzuki,WagonR,Hatchback,Petrol,1197,2024,2024-03-10,2,565232
VEH10923,CUST10725,JK02BZ8171,JK02,Maruti Suzuki,Swift,Hatchback,CNG,1197,2012,2013-04-11,14,146934
VEH10924,CUST10726,JK08WP6364,JK08,Maruti Suzuki,Brezza,SUV,Petrol,1462,2024,2024-12-01,2,675069
VEH10925,CUST10727,JK02GW2026,JK02,Tata,Punch,SUV,CNG,1199,2022,2023-02-19,4,404075
VEH10926,CUST10728,JK02CJ9021,JK02,Maruti Suzuki,Swift,Hatchback,CNG,1197,2018,2018-08-10,8,274884
VEH10927,CUST10728,JK02XQ6832,JK02,Toyota,Glanza,Hatchback,CNG,1197,2020,2020-06-22,6,431684
VEH10928,CUST10729,JK06VH1736,JK06,Toyota,Fortuner,SUV,Diesel,2755,2025,2025-09-12,1,3742625
VEH10929,CUST10730,JK02VU5441,JK02,Mahindra,Scorpio Classic,SUV,Diesel,2184,2018,2019-08-17,8,561568
VEH10930,CUST10731,JK02OH4951,JK02,Hyundai,Venue,SUV,Diesel,1197,2013,2013-08-12,13,274082
VEH10931,CUST10732,JK02RH4243,JK02,Mahindra,Thar,SUV,Diesel,2184,2024,2024-06-16,2,1401226
VEH10932,CUST10733,JK14FD1132,JK14,Tata,Altroz,Hatchback,Petrol,1199,2023,2024-03-05,3,581778
VEH10933,CUST10734,JK20NB9656,JK20,Hyundai,Creta,SUV,Petrol,1497,2017,2017-10-02,9,497463
VEH10934,CUST10735,JK04CF2381,JK04,Hyundai,Venue,SUV,Diesel,1197,2023,2023-06-06,3,843334
VEH10935,CUST10736,JK04YA9986,JK04,Maruti Suzuki,Swift,Hatchback,CNG,1197,2025,2025-08-27,1,621140
VEH10936,CUST10737,JK02IL1866,JK02,Hyundai,Venue,SUV,Petrol,1197,2022,2022-09-22,4,689157
VEH10937,CUST10738,JK02YS7099,JK02,Tata,Punch,SUV,Petrol,1199,2014,2014-07-01,12,202985
VEH10938,CUST10738,JK02FE9228,JK02,Maruti Suzuki,Baleno,Hatchback,CNG,1197,2022,2023-06-09,4,518745
VEH10939,CUST10739,JK02ET2570,JK02,Maruti Suzuki,Baleno,Hatchback,CNG,1197,2023,2023-09-23,3,526306
VEH10940,CUST10740,JK02IP3321,JK02,Maruti Suzuki,WagonR,Hatchback,Petrol,1197,2025,2025-11-18,1,627360
VEH10941,CUST10741,JK02HA6234,JK02,Maruti Suzuki,Baleno,Hatchback,Petrol,1197,2024,2025-01-07,2,419792
VEH10942,CUST10742,JK08CR1759,JK08,Maruti Suzuki,Swift,Hatchback,CNG,1197,2016,2016-06-10,10,170016
VEH10943,CUST10743,JK02FQ6957,JK02,Maruti Suzuki,Swift,Hatchback,Petrol,1197,2024,2024-10-21,2,422028
VEH10944,CUST10744,JK20RI4548,JK20,Maruti Suzuki,Brezza,SUV,CNG,1462,2023,2024-02-12,3,713654
VEH10945,CUST10745,JK17GN8035,JK17,Kia,Seltos,SUV,Diesel,1497,2024,2024-04-20,2,1215264
VEH10946,CUST10746,JK02QW4973,JK02,Hyundai,Verna,Sedan,Petrol,1497,2023,2024-09-08,3,690172
VEH10947,CUST10747,JK04KU6482,JK04,Kia,Sonet,SUV,Diesel,1197,2019,2020-01-18,7,516022
VEH10948,CUST10748,JK12YJ5035,JK12,Maruti Suzuki,Brezza,SUV,CNG,1462,2016,2017-07-16,10,229590
VEH10949,CUST10748,JK12MZ4590,JK12,Maruti Suzuki,WagonR,Hatchback,Petrol,1197,2023,2024-04-29,3,350895
VEH10950,CUST10749,JK02YK6206,JK02,Mahindra,Thar,SUV,Diesel,2184,2019,2020-03-20,7,533385
VEH10951,CUST10749,JK02OI5093,JK02,Mahindra,Bolero,SUV,Diesel,1493,2024,2024-11-07,2,947460
VEH10952,CUST10750,JK20ME8498,JK20,Maruti Suzuki,WagonR,Hatchback,Petrol,1197,2016,2017-03-24,10,129964
VEH10953,CUST10751,JK02KI8031,JK02,Honda,Amaze,Sedan,Petrol,1199,2023,2024-04-29,3,564340
VEH10954,CUST10752,JK02PG9951,JK02,Maruti Suzuki,Brezza,SUV,CNG,1462,2017,2017-04-04,9,345336
VEH10955,CUST10753,JK02CX9442,JK02,Honda,City,Sedan,Petrol,1498,2019,2020-01-29,7,462694
VEH10956,CUST10754,JK14DB3720,JK14,Kia,Sonet,SUV,Diesel,1197,2018,2018-05-24,8,421884
VEH10957,CUST10755,JK02OD5507,JK02,Toyota,Innova Crysta,MPV,Diesel,2393,2020,2020-04-07,6,1095818
VEH10958,CUST10755,JK02TU8242,JK02,Kia,Carens,MPV,Petrol,1497,2022,2022-11-10,4,866922
VEH10959,CUST10755,JK02IK4133,JK02,Hyundai,i20,Hatchback,Petrol,1197,2020,2021-05-31,6,227677
VEH10960,CUST10756,JK08NR2799,JK08,Kia,Sonet,SUV,Diesel,1197,2024,2025-02-04,2,1035765
VEH10961,CUST10757,JK14ZA4673,JK14,Tata,Tiago,Hatchback,Petrol,1199,2024,2024-06-15,2,403988
VEH10962,CUST10758,JK02UO2861,JK02,Maruti Suzuki,WagonR,Hatchback,CNG,1197,2022,2023-09-24,4,440072
VEH10963,CUST10758,JK02FG5454,JK02,Tata,Nexon,SUV,Petrol,1199,2024,2025-07-18,2,789538
VEH10964,CUST10758,JK02HV9937,JK02,Hyundai,Creta,SUV,Petrol,1497,2017,2017-06-03,9,406575
VEH10965,CUST10759,JK02ZX2493,JK02,Maruti Suzuki,Swift,Hatchback,Petrol,1197,2025,2025-11-02,1,351102
VEH10966,CUST10760,JK02XB9677,JK02,Maruti Suzuki,Baleno,Hatchback,Petrol,1197,2021,2022-02-26,5,355958
VEH10967,CUST10761,JK02ZW1648,JK02,Renault,Triber,MPV,Petrol,999,2023,2023-06-14,3,569214
VEH10968,CUST10761,JK02HG3554,JK02,Toyota,Fortuner,SUV,Diesel,2755,2010,2010-07-21,16,1196134
VEH10969,CUST10762,JK08MY2633,JK08,Hyundai,Creta,SUV,Petrol,1497,2024,2024-10-13,2,991728
VEH10970,CUST10763,JK02UD3215,JK02,Maruti Suzuki,Swift,Hatchback,CNG,1197,2018,2019-02-03,8,142976
VEH10971,CUST10763,JK02XR1070,JK02,Renault,Kiger,SUV,Petrol,999,2024,2025-08-19,2,601352
VEH10972,CUST10764,JK02WH3239,JK02,Maruti Suzuki,Brezza,SUV,Petrol,1462,2015,2016-10-09,11,232165
VEH10973,CUST10765,JK02JW4072,JK02,Hyundai,Verna,Sedan,Petrol,1497,2020,2020-05-28,6,660645
VEH10974,CUST10766,JK02RJ5690,JK02,Tata,Nexon,SUV,Diesel,1199,2024,2025-01-04,2,798201
VEH10975,CUST10767,JK02CI6431,JK02,Maruti Suzuki,Baleno,Hatchback,Petrol,1197,2025,2026-05-31,1,598148
VEH10976,CUST10767,JK02VI6294,JK02,Maruti Suzuki,WagonR,Hatchback,Petrol,1197,2024,2025-04-24,2,280845
VEH10977,CUST10768,JK08SB8643,JK08,Maruti Suzuki,Brezza,SUV,CNG,1462,2020,2021-09-02,6,437823
VEH10978,CUST10769,JK19KH4619,JK19,Toyota,Glanza,Hatchback,CNG,1197,2012,2012-03-06,14,206713
VEH10979,CUST10770,JK02FJ9271,JK02,Honda,Amaze,Sedan,Petrol,1199,2023,2023-06-30,3,654202
VEH10980,CUST10771,JK02KT6924,JK02,Hyundai,Verna,Sedan,Petrol,1497,2022,2022-07-23,4,779731
VEH10981,CUST10772,JK02WR5496,JK02,Maruti Suzuki,WagonR,Hatchback,CNG,1197,2024,2024-10-11,2,355510
VEH10982,CUST10773,JK02LV1084,JK02,Kia,Carens,MPV,Diesel,1497,2025,2026-06-25,1,1040162
VEH10983,CUST10774,JK02MN1126,JK02,Renault,Kwid,Hatchback,Petrol,999,2022,2022-11-18,4,218287
VEH10984,CUST10775,JK02DD3426,JK02,Kia,Seltos,SUV,Petrol,1497,2024,2025-01-28,2,1699342
VEH10985,CUST10776,JK08NJ5868,JK08,Maruti Suzuki,Baleno,Hatchback,CNG,1197,2025,2025-05-22,1,626596
VEH10986,CUST10777,JK02XC2891,JK02,Maruti Suzuki,WagonR,Hatchback,CNG,1197,2014,2014-07-07,12,112959
VEH10987,CUST10778,JK04YE9693,JK04,Mahindra,XUV700,SUV,Diesel,1999,2020,2020-09-05,6,921037
VEH10988,CUST10779,JK08YO1670,JK08,Honda,Amaze,Sedan,Petrol,1199,2020,2020-12-18,6,300110
VEH10989,CUST10780,JK17AH5713,JK17,Maruti Suzuki,Swift,Hatchback,CNG,1197,2015,2016-04-13,11,110118
VEH10990,CUST10780,JK17UN2566,JK17,Tata,Punch,SUV,CNG,1199,2014,2015-01-05,12,254840
VEH10991,CUST10781,JK02OE9354,JK02,Mahindra,Scorpio Classic,SUV,Diesel,2184,2019,2019-10-19,7,533118
VEH10992,CUST10782,JK02RF2890,JK02,Hyundai,Creta,SUV,Diesel,1497,2019,2020-01-12,7,465101
VEH10993,CUST10783,JK02PA6438,JK02,Toyota,Glanza,Hatchback,CNG,1197,2021,2021-12-23,5,482943
VEH10994,CUST10783,JK02TE1010,JK02,Mahindra,Bolero,SUV,Diesel,1493,2017,2018-07-31,9,318444
VEH10995,CUST10784,JK02AB1794,JK02,Toyota,Glanza,Hatchback,Petrol,1197,2022,2022-11-15,4,502296
VEH10996,CUST10785,JK02CI8277,JK02,Maruti Suzuki,Swift,Hatchback,Petrol,1197,2022,2023-03-19,4,334006
VEH10997,CUST10786,JK11JQ9389,JK11,Tata,Punch,SUV,Petrol,1199,2023,2024-03-15,3,654934
VEH10998,CUST10787,JK02HU9173,JK02,Hyundai,i20,Hatchback,Petrol,1197,2016,2016-03-15,10,213514
VEH10999,CUST10788,JK08EH1078,JK08,Mahindra,Thar,SUV,Petrol,2184,2018,2018-12-21,8,532968
VEH11000,CUST10789,JK02YK2769,JK02,Maruti Suzuki,Baleno,Hatchback,CNG,1197,2023,2024-01-31,3,564680
VEH11001,CUST10790,JK02OJ3656,JK02,Hyundai,Verna,Sedan,Petrol,1497,2023,2023-07-16,3,716265
VEH11002,CUST10790,JK02QI5769,JK02,Maruti Suzuki,Baleno,Hatchback,CNG,1197,2023,2023-06-09,3,584894
VEH11003,CUST10791,JK14KB1331,JK14,Kia,Carens,MPV,Diesel,1497,2015,2015-10-28,11,371375
VEH11004,CUST10792,JK02CE8952,JK02,Mahindra,Bolero,SUV,Diesel,1493,2023,2023-05-30,3,499704
VEH11005,CUST10792,JK02MY3897,JK02,Maruti Suzuki,Brezza,SUV,Petrol,1462,2015,2015-10-23,11,292944
VEH11006,CUST10793,JK04WV7491,JK04,Tata,Tiago,Hatchback,Petrol,1199,2024,2024-09-24,2,450365
VEH11007,CUST10794,JK02NH6870,JK02,Maruti Suzuki,Baleno,Hatchback,Petrol,1197,2025,2025-10-02,1,724216
VEH11008,CUST10795,JK02QF4697,JK02,Maruti Suzuki,Baleno,Hatchback,Petrol,1197,2021,2022-06-08,5,250540
VEH11009,CUST10796,JK02LJ4018,JK02,Maruti Suzuki,WagonR,Hatchback,CNG,1197,2016,2017-07-04,10,179252
VEH11010,CUST10797,JK02JP1040,JK02,Hyundai,i20,Hatchback,Petrol,1197,2018,2019-01-01,8,175086
VEH11011,CUST10798,JK19DG7308,JK19,Mahindra,Scorpio Classic,SUV,Diesel,2184,2019,2020-05-14,7,559480
VEH11012,CUST10799,JK02VL2937,JK02,Maruti Suzuki,WagonR,Hatchback,Petrol,1197,2020,2021-05-19,6,176440
VEH11013,CUST10800,JK12ZS6570,JK12,Renault,Kiger,SUV,Petrol,999,2025,2025-11-18,1,539812
VEH11014,CUST10801,JK02OV6261,JK02,Kia,Seltos,SUV,Petrol,1497,2022,2022-12-19,4,675339
VEH11015,CUST10802,JK02KQ8238,JK02,Maruti Suzuki,Swift,Hatchback,CNG,1197,2025,2026-07-29,1,431132
VEH11016,CUST10803,JK08RD6828,JK08,Maruti Suzuki,Baleno,Hatchback,CNG,1197,2020,2020-05-08,6,374993
VEH11017,CUST10804,JK08KX2372,JK08,Maruti Suzuki,WagonR,Hatchback,Petrol,1197,2025,2025-08-26,1,307113
VEH11018,CUST10805,JK02LI5024,JK02,Honda,City,Sedan,Petrol,1498,2020,2021-09-10,6,519798
VEH11019,CUST10806,JK02GI9228,JK02,Maruti Suzuki,Baleno,Hatchback,Petrol,1197,2016,2016-11-03,10,187750
VEH11020,CUST10807,JK02CR4304,JK02,Hyundai,i20,Hatchback,Petrol,1197,2017,2018-02-05,9,288786
VEH11021,CUST10808,JK02BC5502,JK02,Toyota,Innova Hycross,MPV,Hybrid,1987,2019,2019-08-13,7,1017294
VEH11022,CUST10808,JK02HL4609,JK02,Mahindra,XUV700,SUV,Diesel,1999,2016,2016-08-15,10,545985
VEH11023,CUST10808,JK02YF5078,JK02,Renault,Kiger,SUV,Petrol,999,2021,2022-01-08,5,543886
VEH11024,CUST10809,JK02GL5808,JK02,Tata,Tiago,Hatchback,CNG,1199,2020,2020-07-26,6,369575
VEH11025,CUST10810,JK02KD1095,JK02,Maruti Suzuki,WagonR,Hatchback,CNG,1197,2013,2014-07-22,13,130359
VEH11026,CUST10811,JK02DR7909,JK02,Honda,City,Sedan,Petrol,1498,2018,2019-08-13,8,380811
VEH11027,CUST10812,JK08SP4530,JK08,Maruti Suzuki,WagonR,Hatchback,Petrol,1197,2023,2023-08-06,3,293073
VEH11028,CUST10813,JK06XE4209,JK06,Maruti Suzuki,WagonR,Hatchback,Petrol,1197,2023,2024-05-22,3,350282
VEH11029,CUST10814,JK02OW3243,JK02,Renault,Triber,MPV,Petrol,999,2022,2023-09-02,4,474374
VEH11030,CUST10814,JK02QN2533,JK02,Maruti Suzuki,Baleno,Hatchback,Petrol,1197,2023,2023-12-04,3,420856
VEH11031,CUST10815,JK02SY5419,JK02,Mahindra,Scorpio Classic,SUV,Diesel,2184,2023,2024-08-18,3,1305707
VEH11032,CUST10816,JK06QR9523,JK06,Hyundai,Verna,Sedan,Petrol,1497,2022,2022-02-07,4,575346
VEH11033,CUST10817,JK02XS9486,JK02,Honda,City,Sedan,Petrol,1498,2023,2023-11-19,3,1197556
VEH11034,CUST10818,JK02ZF8395,JK02,Tata,Punch,SUV,Petrol,1199,2019,2020-03-17,7,436818
VEH11035,CUST10818,JK02PM2405,JK02,Renault,Triber,MPV,Petrol,999,2019,2019-12-19,7,347210
VEH11036,CUST10818,JK02WP1393,JK02,Honda,Amaze,Sedan,Petrol,1199,2021,2021-11-04,5,329812
VEH11037,CUST10819,JK14TC4525,JK14,Maruti Suzuki,WagonR,Hatchback,Petrol,1197,2022,2022-11-28,4,244062
VEH11038,CUST10819,JK14KM9693,JK14,Toyota,Fortuner,SUV,Diesel,2755,2019,2020-01-20,7,1563624
VEH11039,CUST10820,JK02QS1585,JK02,Mahindra,Bolero,SUV,Diesel,1493,2023,2023-12-04,3,512546
VEH11040,CUST10820,JK02JK9338,JK02,Maruti Suzuki,Swift,Hatchback,Petrol,1197,2023,2024-04-24,3,471736
VEH11041,CUST10820,JK02HQ8820,JK02,Tata,Nexon,SUV,Petrol,1199,2023,2024-02-25,3,634660
VEH11042,CUST10821,JK08XN6206,JK08,Tata,Nexon,SUV,Diesel,1199,2022,2023-04-10,4,765346
VEH11043,CUST10822,JK12EM2682,JK12,Maruti Suzuki,Swift,Hatchback,Petrol,1197,2022,2023-10-07,4,392169
VEH11044,CUST10823,JK08JY7951,JK08,Hyundai,Creta,SUV,Petrol,1497,2012,2012-11-10,14,374094
VEH11045,CUST10824,JK20LP9541,JK20,Kia,Sonet,SUV,Petrol,1197,2024,2024-11-03,2,959708
VEH11046,CUST10825,JK02IZ4397,JK02,Mahindra,Scorpio-N,SUV,Petrol,2198,2022,2023-04-06,4,1639953
VEH11047,CUST10825,JK02LD7055,JK02,Maruti Suzuki,WagonR,Hatchback,Petrol,1197,2023,2024-01-29,3,348600
VEH11048,CUST10826,JK02CX8896,JK02,Hyundai,Venue,SUV,Diesel,1197,2023,2023-12-17,3,885940
VEH11049,CUST10827,JK02OP4408,JK02,Honda,Amaze,Sedan,Petrol,1199,2025,2025-06-17,1,601137
VEH11050,CUST10827,JK02ET8045,JK02,Maruti Suzuki,Brezza,SUV,CNG,1462,2020,2021-03-18,6,331428
VEH11051,CUST10828,JK02BI9484,JK02,Kia,Carens,MPV,Petrol,1497,2022,2022-07-07,4,665559
VEH11052,CUST10829,JK02YA8731,JK02,Hyundai,Venue,SUV,Diesel,1197,2024,2024-12-31,2,747703
VEH11053,CUST10829,JK02YU8686,JK02,Tata,Punch,SUV,Petrol,1199,2022,2023-02-22,4,636452
VEH11054,CUST10830,JK14DT9256,JK14,Maruti Suzuki,WagonR,Hatchback,Petrol,1197,2014,2015-02-03,12,88629
VEH11055,CUST10831,JK08BD5565,JK08,Maruti Suzuki,Swift,Hatchback,CNG,1197,2024,2024-10-17,2,410851
VEH11056,CUST10832,JK06TM8324,JK06,Renault,Kiger,SUV,Petrol,999,2011,2012-01-07,15,272509
VEH11057,CUST10832,JK06CJ8118,JK06,Maruti Suzuki,Brezza,SUV,CNG,1462,2023,2024-03-02,3,598630
VEH11058,CUST10833,JK02NG5711,JK02,Tata,Tiago,Hatchback,CNG,1199,2018,2018-11-11,8,185454
VEH11059,CUST10834,JK02YZ7223,JK02,Kia,Sonet,SUV,Petrol,1197,2019,2020-01-27,7,571318
VEH11060,CUST10835,JK11BG1217,JK11,Kia,Carens,MPV,Diesel,1497,2022,2022-11-15,4,966075
VEH11061,CUST10836,JK02MQ2872,JK02,Mahindra,Thar,SUV,Petrol,2184,2025,2026-05-27,1,1059088
VEH11062,CUST10837,JK02KA1535,JK02,Mahindra,Scorpio Classic,SUV,Diesel,2184,2024,2025-04-06,2,1441553
VEH11063,CUST10838,JK12PW4330,JK12,Hyundai,i20,Hatchback,Petrol,1197,2024,2025-01-28,2,550221
VEH11064,CUST10839,JK02CO8733,JK02,Maruti Suzuki,Baleno,Hatchback,CNG,1197,2020,2020-09-14,6,374477
VEH11065,CUST10840,JK02VA4402,JK02,Maruti Suzuki,Baleno,Hatchback,CNG,1197,2025,2025-11-02,1,613632
VEH11066,CUST10841,JK02IO5323,JK02,Mahindra,Scorpio Classic,SUV,Diesel,2184,2016,2017-06-18,10,351047
VEH11067,CUST10842,JK14WR3314,JK14,Kia,Carens,MPV,Petrol,1497,2025,2025-08-16,1,1477249
VEH11068,CUST10843,JK14IP6536,JK14,Maruti Suzuki,Swift,Hatchback,CNG,1197,2023,2023-05-13,3,519175
VEH11069,CUST10844,JK02ZI7894,JK02,Maruti Suzuki,Baleno,Hatchback,Petrol,1197,2016,2017-02-13,10,126686
VEH11070,CUST10845,JK08PN4846,JK08,Maruti Suzuki,Swift,Hatchback,Petrol,1197,2025,2025-10-14,1,478025
VEH11071,CUST10846,JK02EQ4778,JK02,Hyundai,Creta,SUV,Petrol,1497,2023,2023-10-21,3,1088746
VEH11072,CUST10846,JK02TB5300,JK02,Mahindra,Bolero,SUV,Diesel,1493,2019,2020-06-15,7,298564
VEH11073,CUST10847,JK02NQ9386,JK02,Hyundai,Venue,SUV,Diesel,1197,2017,2017-04-16,9,373550
VEH11074,CUST10848,JK02UX5201,JK02,Toyota,Fortuner,SUV,Diesel,2755,2018,2018-07-24,8,1158118
VEH11075,CUST10849,JK17AJ9986,JK17,Toyota,Innova Crysta,MPV,Diesel,2393,2013,2014-03-30,13,626833
VEH11076,CUST10849,JK17PQ5754,JK17,Hyundai,Venue,SUV,Petrol,1197,2012,2012-12-13,14,255851
VEH11077,CUST10849,JK17PM7687,JK17,Maruti Suzuki,Brezza,SUV,Petrol,1462,2018,2018-07-05,8,319415
VEH11078,CUST10849,JK17MW9340,JK17,Kia,Sonet,SUV,Petrol,1197,2021,2021-09-30,5,564521
VEH11079,CUST10850,JK02AS7496,JK02,Hyundai,i20,Hatchback,Petrol,1197,2016,2017-06-29,10,147530
VEH11080,CUST10850,JK02LL9433,JK02,Tata,Punch,SUV,Petrol,1199,2017,2018-06-19,9,250392
VEH11081,CUST10851,JK02ZI4068,JK02,Maruti Suzuki,Brezza,SUV,Petrol,1462,2021,2022-11-01,5,471582
VEH11082,CUST10852,JK02OC6299,JK02,Tata,Altroz,Hatchback,Petrol,1199,2023,2024-04-10,3,579217
VEH11083,CUST10853,JK14JA4079,JK14,Tata,Tiago,Hatchback,Petrol,1199,2015,2016-03-22,11,154061
VEH11084,CUST10854,JK02DL7349,JK02,Maruti Suzuki,WagonR,Hatchback,Petrol,1197,2023,2023-12-24,3,296040
VEH11085,CUST10855,JK02WJ2520,JK02,Honda,Amaze,Sedan,Petrol,1199,2021,2022-06-30,5,380837
VEH11086,CUST10856,JK02UA4008,JK02,Maruti Suzuki,WagonR,Hatchback,Petrol,1197,2023,2024-09-13,3,436887
VEH11087,CUST10857,JK02JM1815,JK02,Tata,Tiago,Hatchback,Petrol,1199,2020,2021-01-12,6,206750
